Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2022,YEAR,,STATE,NEW JERSEY,34.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",53,21.1
CENSUS,2022,YEAR,,STATE,NEW MEXICO,35.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",14,47.9
CENSUS,2022,YEAR,,STATE,NEW MEXICO,35.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",1,(L)
CENSUS,2022,YEAR,,STATE,NEW MEXICO,35.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",1,(L)
CENSUS,2022,YEAR,,STATE,NEW MEXICO,35.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",13,51.6
CENSUS,2022,YEAR,,STATE,NEW MEXICO,35.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",13,51.6
CENSUS,2022,YEAR,,STATE,NEW MEXICO,35.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)",202,18.6
CENSUS,2022,YEAR,,STATE,NEW MEXICO,35.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",2,(H)
CENSUS,2022,YEAR,,STATE,NEW MEXICO,35.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",7,52.5
CENSUS,2022,YEAR,,STATE,NEW MEXICO,35.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",7,52.5
CENSUS,2022,YEAR,,STATE,NEW YORK,36.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",192,6.6
CENSUS,2022,YEAR,,STATE,NEW YORK,36.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",25,19.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",22,16.7
CENSUS,2022,YEAR,,STATE,NEW YORK,36.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",167,9.2
CENSUS,2022,YEAR,,STATE,NEW YORK,36.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",166,9.4
CENSUS,2022,YEAR,,STATE,NEW YORK,36.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","1,069",5.5
CENSUS,2022,YEAR,,STATE,NEW YORK,36.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",42,12.6
CENSUS,2022,YEAR,,STATE,NEW YORK,36.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",175,9.2
CENSUS,2022,YEAR,,STATE,NEW YORK,36.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",168,9.0
CENSUS,2022,YEAR,,STATE,NORTH CAROLINA,37.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",181,35.8
CENSUS,2022,YEAR,,STATE,NORTH CAROLINA,37.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",19,64.5
CENSUS,2022,YEAR,,STATE,NORTH CAROLINA,37.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",19,64.5
CENSUS,2022,YEAR,,STATE,NORTH CAROLINA,37.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",162,33.7
CENSUS,2022,YEAR,,STATE,NORTH CAROLINA,37.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",161,33.4
CENSUS,2022,YEAR,,STATE,NORTH CAROLINA,37.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","1,114",25.6
CENSUS,2022,YEAR,,STATE,NORTH CAROLINA,37.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",23,64.3
CENSUS,2022,YEAR,,STATE,NORTH CAROLINA,37.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",114,22.5
CENSUS,2022,YEAR,,STATE,NORTH CAROLINA,37.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",104,27.7
CENSUS,2022,YEAR,,STATE,NORTH DAKOTA,38.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",3,31.6
CENSUS,2022,YEAR,,STATE,NORTH DAKOTA,38.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",3,31.6
CENSUS,2022,YEAR,,STATE,NORTH DAKOTA,38.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",3,31.6
CENSUS,2022,YEAR,,STATE,NORTH DAKOTA,38.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)",43,30.2
CENSUS,2022,YEAR,,STATE,NORTH DAKOTA,38.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",2,(H)
CENSUS,2022,YEAR,,STATE,NORTH DAKOTA,38.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",2,(L)
CENSUS,2022,YEAR,,STATE,NORTH DAKOTA,38.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",2,(L)
CENSUS,2022,YEAR,,STATE,OHIO,39.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",106,8.6
CENSUS,2022,YEAR,,STATE,OHIO,39.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",29,30.5
CENSUS,2022,YEAR,,STATE,OHIO,39.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",29,30.5
CENSUS,2022,YEAR,,STATE,OHIO,39.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",77,7.7
CENSUS,2022,YEAR,,STATE,OHIO,39.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",76,7.8
CENSUS,2022,YEAR,,STATE,OHIO,39.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)",857,4.2
CENSUS,2022,YEAR,,STATE,OHIO,39.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",20,11.6
CENSUS,2022,YEAR,,STATE,OHIO,39.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",74,14.3
CENSUS,2022,YEAR,,STATE,OHIO,39.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",68,15.3
CENSUS,2022,YEAR,,STATE,OKLAHOMA,40.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",7,30.3
CENSUS,2022,YEAR,,STATE,OKLAHOMA,40.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",7,30.3
CENSUS,2022,YEAR,,STATE,OKLAHOMA,40.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",6,35.4
CENSUS,2022,YEAR,,STATE,OKLAHOMA,40.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)",291,12.4
CENSUS,2022,YEAR,,STATE,OKLAHOMA,40.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",9,85.0
CENSUS,2022,YEAR,,STATE,OKLAHOMA,40.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",10,35.5
CENSUS,2022,YEAR,,STATE,OKLAHOMA,40.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",9,39.4
CENSUS,2022,YEAR,,STATE,OREGON,41.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",268,14.2
CENSUS,2022,YEAR,,STATE,OREGON,41.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",38,16.4
CENSUS,2022,YEAR,,STATE,OREGON,41.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",36,17.3
CENSUS,2022,YEAR,,STATE,OREGON,41.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",230,16.0
CENSUS,2022,YEAR,,STATE,OREGON,41.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",230,16.0
CENSUS,2022,YEAR,,STATE,OREGON,41.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","1,391",7.3
CENSUS,2022,YEAR,,STATE,OREGON,41.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",15,16.7
CENSUS,2022,YEAR,,STATE,OREGON,41.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",159,9.9
CENSUS,2022,YEAR,,STATE,OREGON,41.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",149,7.3
CENSUS,2022,YEAR,,STATE,PENNSYLVANIA,42.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",122,14.5
CENSUS,2022,YEAR,,STATE,PENNSYLVANIA,42.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",15,23.7
CENSUS,2022,YEAR,,STATE,PENNSYLVANIA,42.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",13,27.3
CENSUS,2022,YEAR,,STATE,PENNSYLVANIA,42.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",107,15.5
CENSUS,2022,YEAR,,STATE,PENNSYLVANIA,42.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",106,15.6
CENSUS,2022,YEAR,,STATE,PENNSYLVANIA,42.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","1,240",7.0
CENSUS,2022,YEAR,,STATE,PENNSYLVANIA,42.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",39,20.8
CENSUS,2022,YEAR,,STATE,PENNSYLVANIA,42.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",98,20.1
CENSUS,2022,YEAR,,STATE,PENNSYLVANIA,42.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",84,21.7
CENSUS,2022,YEAR,,STATE,RHODE ISLAND,44.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",28,28.3
CENSUS,2022,YEAR,,STATE,RHODE ISLAND,44.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",11,31.1
CENSUS,2022,YEAR,,STATE,RHODE ISLAND,44.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",10,34.2
CENSUS,2022,YEAR,,STATE,RHODE ISLAND,44.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",17,37.4
CENSUS,2022,YEAR,,STATE,RHODE ISLAND,44.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",17,37.4
CENSUS,2022,YEAR,,STATE,RHODE ISLAND,44.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)",50,21.3
CENSUS,2022,YEAR,,STATE,RHODE ISLAND,44.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",7,38.3
CENSUS,2022,YEAR,,STATE,RHODE ISLAND,44.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",12,50.0
CENSUS,2022,YEAR,,STATE,RHODE ISLAND,44.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",10,19.0
CENSUS,2022,YEAR,,STATE,SOUTH CAROLINA,45.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",71,17.3
CENSUS,2022,YEAR,,STATE,SOUTH CAROLINA,45.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",12,20.9
CENSUS,2022,YEAR,,STATE,SOUTH CAROLINA,45.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",12,20.9
CENSUS,2022,YEAR,,STATE,SOUTH CAROLINA,45.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",59,18.0
CENSUS,2022,YEAR,,STATE,SOUTH CAROLINA,45.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",59,18.0
CENSUS,2022,YEAR,,STATE,SOUTH CAROLINA,45.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)",568,11.5
CENSUS,2022,YEAR,,STATE,SOUTH CAROLINA,45.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",7,73.0
CENSUS,2022,YEAR,,STATE,SOUTH CAROLINA,45.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",28,19.5
CENSUS,2022,YEAR,,STATE,SOUTH CAROLINA,45.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",25,16.5
CENSUS,2022,YEAR,,STATE,SOUTH DAKOTA,46.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",19,30.0
CENSUS,2022,YEAR,,STATE,SOUTH DAKOTA,46.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",19,30.0
CENSUS,2022,YEAR,,STATE,SOUTH DAKOTA,46.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",19,30.0
CENSUS,2022,YEAR,,STATE,SOUTH DAKOTA,46.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)",32,25.8
CENSUS,2022,YEAR,,STATE,SOUTH DAKOTA,46.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",5,53.7
CENSUS,2022,YEAR,,STATE,SOUTH DAKOTA,46.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",5,53.7
CENSUS,2022,YEAR,,STATE,TENNESSEE,47.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",51,21.8
CENSUS,2022,YEAR,,STATE,TENNESSEE,47.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",6,31.6
CENSUS,2022,YEAR,,STATE,TENNESSEE,47.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",5,37.9
CENSUS,2022,YEAR,,STATE,TENNESSEE,47.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",45,24.5
CENSUS,2022,YEAR,,STATE,TENNESSEE,47.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",39,28.3
CENSUS,2022,YEAR,,STATE,TENNESSEE,47.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)",860,25.1
CENSUS,2022,YEAR,,STATE,TENNESSEE,47.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",12,27.4
CENSUS,2022,YEAR,,STATE,TENNESSEE,47.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",41,49.7
CENSUS,2022,YEAR,,STATE,TENNESSEE,47.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",35,48.0
CENSUS,2022,YEAR,,STATE,TEXAS,48.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",103,15.6
CENSUS,2022,YEAR,,STATE,TEXAS,48.0,,,,,,,0,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",20,19.6
